,ReportDate,Price,MID,UP,LOW,买,平,买累计,平累计,,仓位
3781,2019/12/9,13220,13010.38,13376.36,12644.4,0,0,,,,
3782,2019/12/10,13195,13018.65,13391.43,12645.87,0,0,,,,
3783,2019/12/11,13215,13022.5,13401.43,12643.57,0,0,,,,
3784,2019/12/12,13330,13032.88,13430.42,12635.34,0,0,,,,
3785,2019/12/13,13370,13050.19,13466.05,12634.33,0,0,,,,
3786,2019/12/16,13340,13064.42,13493.96,12634.88,0,0,,,,
3787,2019/12/17,13380,13086.15,13520.34,12651.96,0,0,,,,
3788,2019/12/18,13310,13105.38,13532.93,12677.83,0,0,,,,
3789,2019/12/19,13390,13119.42,13559.77,12679.07,0,0,,,,
3790,2019/12/20,13400,13135.38,13585.44,12685.32,0,0,,,,
3791,2019/12/23,13340,13147.69,13602.1,12693.28,0,0,,,,
3792,2019/12/24,13380,13161.73,13621.61,12701.85,0,0,,,,
3793,2019/12/25,13315,13180.19,13623.75,12736.63,0,0,,,,
3794,2019/12/26,13415,13199.42,13638.49,12760.35,0,0,,,,
3795,2019/12/27,13645,13237.5,13651.13,12823.87,0,0,,,,
3796,2019/12/30,14005,13286.35,13750.04,12822.66,1,0,,,,
3797,2019/12/31,13980,13333.27,13821.65,12844.89,0,0,,,,
3798,2020/1/2,13975,13357.31,13906.81,12807.81,0,0,,,,
3799,2020/1/3,14015,13384.23,13990.75,12777.71,1,0,,,,
3800,2020/1/6,14070,13417.12,14075.93,12758.31,0,0,,,,
3801,2020/1/7,14215,13454.42,14179.23,12729.61,1,0,,,,
3802,2020/1/8,14165,13495.96,14255.65,12736.27,0,0,,,,
3803,2020/1/9,14260,13544.62,14332.36,12756.88,0,0,,,,
3804,2020/1/10,14285,13596.73,14394.54,12798.92,0,0,,,,
3805,2020/1/13,14430,13650.58,14477.71,12823.45,0,0,,,,
3806,2020/1/14,14160,13684.81,14520.04,12849.58,0,0,,,,
3807,2020/1/15,13930,13712.12,14530.39,12893.85,0,0,,,,
3808,2020/1/16,14020,13743.85,14542.45,12945.25,0,0,,,,
3809,2020/1/17,14030,13775.19,14551.09,12999.29,0,0,,,,
3810,2020/1/20,13995,13800.77,14559.27,13042.27,0,0,,,,
3811,2020/1/21,13795,13817.12,14555.04,13079.2,0,-1,,,,
3812,2020/1/22,13705,13831.15,14544.8,13117.5,0,0,,,,
3813,2020/1/23,13440,13833.46,14541.4,13125.52,0,0,,,,
3814,2020/2/3,12565,13804.81,14648.23,12961.39,0,0,,,,
3815,2020/2/4,12620,13775.19,14726.39,12823.99,0,0,,,,
3816,2020/2/5,12950,13757.88,14752.85,12762.91,0,0,,,,
3817,2020/2/6,13120,13749.42,14762.75,12736.09,0,0,,,,
3818,2020/2/7,13135,13740,14772,12708,0,0,,,,
3819,2020/2/10,13075,13730.77,14782.69,12678.85,0,0,,,,
3820,2020/2/11,13125,13719.62,14791.43,12647.81,0,0,,,,
3821,2020/2/12,13070,13697.5,14799.03,12595.97,0,0,,,,
3822,2020/2/13,13045,13660.58,14783.38,12537.78,0,0,,,,
3823,2020/2/14,13030,13624.04,14765.28,12482.8,0,0,,,,
3824,2020/2/17,13510,13606.15,14739.06,12473.24,0,0,,,,
3825,2020/2/18,13180,13574.04,14706.07,12442.01,0,0,,,,
3826,2020/2/19,13260,13542.88,14662.65,12423.11,0,0,,,,
3827,2020/2/20,13325,13508.65,14596.92,12420.38,0,0,,,,
3828,2020/2/21,13265,13474.04,14532.3,12415.78,0,0,,,,
3829,2020/2/24,12935,13423.08,14451.07,12395.09,0,0,,,,
3830,2020/2/25,13015,13374.23,14351.27,12397.19,0,0,,,,
3831,2020/2/26,12805,13311.73,14212.76,12410.7,0,0,,,,
3832,2020/2/27,12625,13252.69,14123.14,12382.24,0,0,,,,
3833,2020/2/28,12180,13185.38,14107.09,12263.67,0,0,,,,
3834,2020/3/2,12390,13122.69,14029.87,12215.51,0,0,,,,
3835,2020/3/3,12520,13064.62,13922.14,12207.1,0,0,,,,
3836,2020/3/4,12490,13006.73,13804.06,12209.4,0,0,,,,
3837,2020/3/5,12770,12967.31,13701.35,12233.27,0,0,,,,
3838,2020/3/6,12600,12924.81,13607.32,12242.3,0,0,,,,
3839,2020/3/9,12175,12876.15,13585.7,12166.6,0,0,,,,
3840,2020/3/10,12450,12871.73,13590.72,12152.74,0,0,,,,
3841,2020/3/11,12325,12860.38,13604.76,12116,0,0,,,,
3842,2020/3/12,12150,12829.62,13623.1,12036.14,0,0,,,,
3843,2020/3/13,11775,12777.88,13662.72,11893.04,0,0,,,,
3844,2020/3/16,11435,12712.5,13729.01,11695.99,0,0,,,,
3845,2020/3/17,11560,12654.23,13754.53,11553.93,0,0,,,,
3846,2020/3/18,11530,12592.88,13759.83,11425.93,0,0,,,,
3847,2020/3/19,11095,12516.92,13805.46,11228.38,0,0,,,,
3848,2020/3/20,10990,12437.88,13838.87,11036.89,0,0,,,,
3849,2020/3/23,10570,12343.27,13901.37,10785.17,0,0,,,,
3850,2020/3/24,10360,12222.12,13888.89,10555.35,0,0,,,,
3851,2020/3/25,10695,12126.54,13848.88,10404.2,0,0,,,,
3852,2020/3/26,10645,12025.96,13778.11,10273.81,0,0,,,,
3853,2020/3/27,10720,11925.77,13666.79,10184.75,0,0,,,,
3854,2020/3/30,10410,11815.96,13565.71,10066.21,0,0,,,,
3855,2020/3/31,10540,11723.85,13480.68,9967.02,0,0,,,,
3856,2020/4/1,10355,11621.54,13375.39,9867.69,0,0,,,,
3857,2020/4/2,10895,11548.08,13255.09,9841.07,0,0,,,,
3858,2020/4/3,10875,11480.77,13148.69,9812.85,0,0,,,,
3859,2020/4/7,11180,11442.31,13089.15,9795.47,0,0,,,,
3860,2020/4/8,11505,11408.27,13009.57,9806.97,0,0,,,,
3861,2020/4/9,11515,11369.62,12906.51,9832.73,0,0,,,,
3862,2020/4/10,11535,11332.88,12802.56,9863.2,0,0,,,,
3863,2020/4/13,11340,11277.88,12625.82,9929.94,0,0,,,,
3864,2020/4/14,11415,11232.31,12469.9,9994.72,0,0,,,,
3865,2020/4/15,11380,11201.73,12380.3,10023.16,0,0,,,,
3866,2020/4/16,11310,11157.88,12222.59,10093.17,0,0,,,,
3867,2020/4/17,11400,11122.31,12081.36,10163.26,0,0,,,,
3868,2020/4/20,11520,11098.08,11977.65,10218.51,0,0,,,,
3869,2020/4/21,11165,11074.62,11910.54,10238.7,0,0,,,,
3870,2020/4/22,11295,11069.23,11897.26,10241.2,0,0,,,,
3871,2020/4/23,11695,11074.42,11916.82,10232.02,0,0,,,,
3872,2020/4/24,11460,11071.73,11908.5,10234.96,0,0,,,,
3873,2020/4/27,11465,11085.96,11936.84,10235.08,0,0,,,,
3874,2020/4/28,11400,11101.73,11960.38,10243.08,0,0,,,,
3875,2020/4/29,11450,11135.58,11976.22,10294.94,0,0,,,,
3876,2020/4/30,11650,11185.19,11986.77,10383.61,0,0,,,,
3877,2020/5/6,11335,11209.81,11987.73,10431.89,0,0,,,,
3878,2020/5/7,11540,11244.23,11996.98,10491.48,0,0,,,,
3879,2020/5/8,11655,11280.19,12017.94,10542.44,0,0,,,,
3880,2020/5/11,11620,11326.73,11984.44,10669.02,0,0,,,,
3881,2020/5/12,11535,11365,11943.27,10786.73,0,0,,,,
3882,2020/5/13,11550,11410.96,11820.68,11001.24,0,0,,,,
3883,2020/5/14,11490,11433.85,11786.13,11081.57,0,0,,,,
3884,2020/5/15,11645,11463.46,11742.05,11184.87,0,0,,,,
3885,2020/5/18,11590,11479.23,11736.69,11221.77,0,0,,,,
3886,2020/5/19,11730,11487.88,11763.43,11212.33,0,0,,,,
3887,2020/5/20,11800,11498.85,11800.34,11197.36,0,0,,,,
3888,2020/5/21,11790,11508.65,11830.91,11186.39,0,0,,,,
3889,2020/5/22,11580,11517.88,11833.73,11202.03,0,0,,,,
3890,2020/5/25,11620,11525.77,11841.17,11210.37,0,0,,,,
3891,2020/5/26,11630,11535.38,11847.52,11223.24,0,0,,,,
3892,2020/5/27,11605,11546.73,11845.97,11247.49,0,0,,,,
3893,2020/5/28,11560,11552.88,11846.09,11259.67,0,0,,,,
3894,2020/5/29,11480,11551.35,11845.69,11257.01,0,-1,,,,
3895,2020/6/1,11695,11571.73,11825.36,11318.1,0,0,,,,
3896,2020/6/2,11740,11588.85,11824.19,11353.51,0,0,,,,
3897,2020/6/3,11780,11592.12,11835.81,11348.43,0,0,,,,
3898,2020/6/4,11785,11604.62,11853.41,11355.83,0,0,,,,
3899,2020/6/5,11985,11624.62,11907.93,11341.31,1,0,,,,
3900,2020/6/8,11985,11647.12,11948.56,11345.68,0,0,,,,
3901,2020/6/9,12095,11671.92,12009.83,11334.01,1,0,,,,
3902,2020/6/10,12020,11686.15,12050.36,11321.94,0,0,,,,
3903,2020/6/11,11975,11710.77,12062.55,11358.99,0,0,,,,
3904,2020/6/12,11855,11722.88,12071.88,11373.88,0,0,,,,
3905,2020/6/15,11715,11725.19,12073.12,11377.26,0,-1,,,,
3906,2020/6/16,11835,11733.46,12081.2,11385.72,0,0,,,,
3907,2020/6/17,11840,11745.19,12085.58,11404.8,0,0,,,,
3908,2020/6/18,11890,11758.27,12093.55,11422.99,0,0,,,,
3909,2020/6/19,11910,11774.42,12096.13,11452.71,0,0,,,,
3910,2020/6/22,11730,11777.69,12095.64,11459.74,0,-1,,,,
3911,2020/6/23,11670,11780.77,12092.65,11468.89,0,0,,,,
3912,2020/6/24,11650,11777.69,12093.21,11462.17,0,0,,,,
3913,2020/6/29,11665,11772.5,12090.92,11454.08,0,0,,,,
3914,2020/6/30,11675,11768.08,12088.68,11447.48,0,0,,,,
3915,2020/7/1,11785,11775.96,12087.27,11464.65,0,0,,,,
3916,2020/7/2,11890,11786.35,12094.01,11478.69,0,0,,,,
3917,2020/7/3,11950,11798.65,12105.89,11491.41,0,0,,,,
3918,2020/7/6,12025,11814.81,12123.85,11505.77,0,0,,,,
3919,2020/7/7,11920,11828.65,12122.07,11535.23,0,0,,,,
3920,2020/7/8,11925,11845.77,12104.44,11587.1,0,0,,,,
3921,2020/7/9,12110,11861.73,12132.62,11590.84,0,0,,,,
3922,2020/7/10,12055,11873.85,12150.22,11597.48,0,0,,,,
3923,2020/7/13,12130,11887.31,12178.37,11596.25,0,0,,,,
3924,2020/7/14,11995,11895.38,12186.28,11604.48,0,0,,,,
3925,2020/7/15,12080,11899.04,12196.93,11601.15,0,0,,,,
3926,2020/7/16,11950,11897.69,12194.27,11601.11,0,0,,,,
3927,2020/7/17,11945,11891.92,12178.19,11605.65,0,0,,,,
3928,2020/7/20,11985,11890.58,12174.67,11606.49,0,0,,,,
3929,2020/7/21,12080,11894.62,12186.58,11602.66,0,0,,,,
3930,2020/7/22,12165,11906.54,12216.53,11596.55,0,0,,,,
3931,2020/7/23,12070,11920.19,12226.33,11614.05,0,0,,,,
3932,2020/7/24,12010,11926.92,12232.97,11620.87,0,0,,,,
3933,2020/7/27,11935,11930.58,12234.57,11626.59,0,0,,,,
3934,2020/7/28,11950,11932.88,12236.5,11629.26,0,0,,,,
3935,2020/7/29,12300,11947.88,12283.63,11612.13,1,0,,,,
3936,2020/7/30,12305,11970,12321.43,11618.57,0,0,,,,
3937,2020/7/31,12260,11992.69,12339.7,11645.68,0,0,,,,
3938,2020/8/3,12395,12021.35,12373.64,11669.06,1,0,,,,
3939,2020/8/4,12335,12047.12,12388.84,11705.4,0,0,,,,
3940,2020/8/5,12070,12062.31,12368.48,11756.14,0,0,,,,
3941,2020/8/6,12275,12081.15,12376.44,11785.86,0,0,,,,
3942,2020/8/7,12340,12098.46,12399.83,11797.09,0,0,,,,
3943,2020/8/10,12140,12105.77,12401.32,11810.22,0,0,,,,
3944,2020/8/11,12170,12111.35,12406.03,11816.67,0,0,,,,
3945,2020/8/12,12905,12149.23,12568.5,11729.96,1,0,,,,
3946,2020/8/13,12790,12182.5,12660.87,11704.13,0,0,,,,
3947,2020/8/14,12840,12210.58,12752.69,11668.47,0,0,,,,
3948,2020/8/17,12920,12243.85,12848.77,11638.93,1,0,,,,
3949,2020/8/18,12900,12273.46,12928.51,11618.41,0,0,,,,
